Exchange,Category,Token CEX,Token Name,Ticker,Market Cap Today,FDV Today,Depth +2%,Depth -2%,Bid Ask Spread Percentage,24H Volume (USD) on USDT
MEXC,"Stablecoins, USD Stablecoin, Solana Ecosystem, Ethereum Ecosystem, Multicoin Capital Portfolio, Fiat-backed Stablecoin",paxos-standard,Pax Dollar,USDP,79462246,79462246.0,1412166.113741672,785500.3898576852,0.05,6742.54
Binance,"Decentralized Finance (DeFi), Yield Farming, Avalanche Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Stablecoin Protocol",spell-token,Spell,SPELL,79643071,97932677.0,32585.92556168242,32743.931756088186,0.12,1622513.0
Bitget,"Decentralized Finance (DeFi), Yield Farming, Avalanche Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Stablecoin Protocol",spell-token,Spell,SPELL,79643071,97932677.0,27847.473421710463,31627.08415128083,0.1,585320.0
Bybit,"Decentralized Finance (DeFi), Yield Farming, Avalanche Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Stablecoin Protocol",spell-token,Spell,SPELL,79643071,97932677.0,7708.853303265722,8327.784729312776,0.1,101464.0
Gate.io,"Decentralized Finance (DeFi), Yield Farming, Avalanche Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Stablecoin Protocol",spell-token,Spell,SPELL,79643071,97932677.0,237677.93907789388,339912.0541629352,0.4,243541.0
MEXC,"Decentralized Finance (DeFi), Yield Farming, Avalanche Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Stablecoin Protocol",spell-token,Spell,SPELL,79643071,97932677.0,17793.1629210668,6026.375239284981,0.22,42069906.0
Binance,"Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent, Boba Network Ecosystem, Blockchain Capital Portfolio, Made in USA",across-protocol,Across Protocol,ACX,78934123,193583285.0,90071.62911197731,91890.36574328304,0.05,2705340.0
Bitget,"Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent, Boba Network Ecosystem, Blockchain Capital Portfolio, Made in USA",across-protocol,Across Protocol,ACX,78934123,193583285.0,29272.490486263512,17321.267485134904,0.15,152639.0
Gate.io,"Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent, Boba Network Ecosystem, Blockchain Capital Portfolio, Made in USA",across-protocol,Across Protocol,ACX,78934123,193583285.0,72820.28812713755,85229.1106737183,0.05,7340473.0
KuCoin,"Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent, Boba Network Ecosystem, Blockchain Capital Portfolio, Made in USA",across-protocol,Across Protocol,ACX,78934123,193583285.0,26615.939315413445,27657.893992152363,0.15,139637.0
MEXC,"Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent, Boba Network Ecosystem, Blockchain Capital Portfolio, Made in USA",across-protocol,Across Protocol,ACX,78934123,193583285.0,91274.50136206637,83102.46226871874,0.1,1592968.0
Binance,"Smart Contract Platform, Decentralized Finance (DeFi), Binance Launchpool, Derivatives, Perpetuals, Ethereum Ecosystem, Layer 2 (L2), DragonFly Capital Portfolio, Pantera Capital Portfolio",aevo-exchange,Aevo,AEVO,78056671,86424624.0,98938.77503532701,176714.70614724196,0.12,7936888.0
Bitget,"Smart Contract Platform, Decentralized Finance (DeFi), Binance Launchpool, Derivatives, Perpetuals, Ethereum Ecosystem, Layer 2 (L2), DragonFly Capital Portfolio, Pantera Capital Portfolio",aevo-exchange,Aevo,AEVO,78056671,86424624.0,76110.7770735527,193639.42340788845,0.46,108689.0
Bybit,"Smart Contract Platform, Decentralized Finance (DeFi), Binance Launchpool, Derivatives, Perpetuals, Ethereum Ecosystem, Layer 2 (L2), DragonFly Capital Portfolio, Pantera Capital Portfolio",aevo-exchange,Aevo,AEVO,78056671,86424624.0,44033.223710146754,49390.20232862667,0.12,4027617.0
Gate.io,"Smart Contract Platform, Decentralized Finance (DeFi), Binance Launchpool, Derivatives, Perpetuals, Ethereum Ecosystem, Layer 2 (L2), DragonFly Capital Portfolio, Pantera Capital Portfolio",aevo-exchange,Aevo,AEVO,78056671,86424624.0,143560.91472931803,166202.40067269106,0.12,11927087.0
KuCoin,"Smart Contract Platform, Decentralized Finance (DeFi), Binance Launchpool, Derivatives, Perpetuals, Ethereum Ecosystem, Layer 2 (L2), DragonFly Capital Portfolio, Pantera Capital Portfolio",aevo-exchange,Aevo,AEVO,78056671,86424624.0,2883.00641770918,20858.182307596082,1.15,321857.0
MEXC,"Smart Contract Platform, Decentralized Finance (DeFi), Binance Launchpool, Derivatives, Perpetuals, Ethereum Ecosystem, Layer 2 (L2), DragonFly Capital Portfolio, Pantera Capital Portfolio",aevo-exchange,Aevo,AEVO,78056671,86424624.0,91806.33147127477,203964.43949858015,0.2,3852483.0
Binance,"Smart Contract Platform, Ethereum Ecosystem, Layer 2 (L2), Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Lisk Ecosystem",lisk,Lisk,LSK,77502743,173837767.0,22401.162005938062,36374.13258325611,0.23,1473266.0
Bitget,"Smart Contract Platform, Ethereum Ecosystem, Layer 2 (L2), Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Lisk Ecosystem",lisk,Lisk,LSK,77502743,173837767.0,23204.559698765548,28234.991250265066,0.23,100294.0
Gate.io,"Smart Contract Platform, Ethereum Ecosystem, Layer 2 (L2), Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Lisk Ecosystem",lisk,Lisk,LSK,77502743,173837767.0,16766.84768411113,28459.80406559058,0.21,55456.0
KuCoin,"Smart Contract Platform, Ethereum Ecosystem, Layer 2 (L2), Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Lisk Ecosystem",lisk,Lisk,LSK,77502743,173837767.0,894.2753695531443,15698.255426125083,0.3,15627.49
Binance,"Artificial Intelligence (AI), Smart Contract Platform, Masternodes, DePIN, Proof of Work (PoW), Made in USA",zelcash,Flux,FLUX,77493834,77504168.0,28992.070613867454,47703.80649434499,0.05,1981471.0
Bitget,"Artificial Intelligence (AI), Smart Contract Platform, Masternodes, DePIN, Proof of Work (PoW), Made in USA",zelcash,Flux,FLUX,77493834,77504168.0,37746.01458308666,55247.76353651953,0.15,108112.0
Gate.io,"Artificial Intelligence (AI), Smart Contract Platform, Masternodes, DePIN, Proof of Work (PoW), Made in USA",zelcash,Flux,FLUX,77493834,77504168.0,83869.18096310148,147583.97619796902,0.1,1984068.0
KuCoin,"Artificial Intelligence (AI), Smart Contract Platform, Masternodes, DePIN, Proof of Work (PoW), Made in USA",zelcash,Flux,FLUX,77493834,77504168.0,15247.699396431159,36467.253221760286,0.1,318840.0
MEXC,"Artificial Intelligence (AI), Smart Contract Platform, Masternodes, DePIN, Proof of Work (PoW), Made in USA",zelcash,Flux,FLUX,77493834,77504168.0,30819.06017181704,38932.73199191377,0.15,1200498.0
Binance,"Smart Contract Platform, BNB Chain Ecosystem, Binance Launchpool, Ethereum Ecosystem, Layer 2 (L2), Restaking, Rollups-as-a-Service (RaaS), Rollup, YZi Labs (Prev. Binance Labs) Portfolio",altlayer,AltLayer,ALT,77087125,254177022.0,47320.869937305026,76512.89307460787,0.08,2811191.0
Bitget,"Smart Contract Platform, BNB Chain Ecosystem, Binance Launchpool, Ethereum Ecosystem, Layer 2 (L2), Restaking, Rollups-as-a-Service (RaaS), Rollup, YZi Labs (Prev. Binance Labs) Portfolio",altlayer,AltLayer,ALT,77087125,254177022.0,35845.71405618617,71341.78328956846,0.12,727100.0
Bybit,"Smart Contract Platform, BNB Chain Ecosystem, Binance Launchpool, Ethereum Ecosystem, Layer 2 (L2), Restaking, Rollups-as-a-Service (RaaS), Rollup, YZi Labs (Prev. Binance Labs) Portfolio",altlayer,AltLayer,ALT,77087125,254177022.0,17715.519874751313,49230.365234301375,0.08,1371452.0
Gate.io,"Smart Contract Platform, BNB Chain Ecosystem, Binance Launchpool, Ethereum Ecosystem, Layer 2 (L2), Restaking, Rollups-as-a-Service (RaaS), Rollup, YZi Labs (Prev. Binance Labs) Portfolio",altlayer,AltLayer,ALT,77087125,254177022.0,96231.98130081849,146080.37266000046,0.04,6564913.0
KuCoin,"Smart Contract Platform, BNB Chain Ecosystem, Binance Launchpool, Ethereum Ecosystem, Layer 2 (L2), Restaking, Rollups-as-a-Service (RaaS), Rollup, YZi Labs (Prev. Binance Labs) Portfolio",altlayer,AltLayer,ALT,77087125,254177022.0,5209.463012264317,19500.309432475646,0.12,123462.0
MEXC,"Smart Contract Platform, BNB Chain Ecosystem, Binance Launchpool, Ethereum Ecosystem, Layer 2 (L2), Restaking, Rollups-as-a-Service (RaaS), Rollup, YZi Labs (Prev. Binance Labs) Portfolio",altlayer,AltLayer,ALT,77087125,254177022.0,29111.857798111472,54771.825927882564,0.08,1675255.0
Binance,"Artificial Intelligence (AI), Oracle, Ethereum Ecosystem, DePIN, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index",iexec-rlc,iExec RLC,RLC,76924407,92458847.0,93113.31334935412,103312.5449078285,0.09,1135073.0
Bitget,"Artificial Intelligence (AI), Oracle, Ethereum Ecosystem, DePIN, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index",iexec-rlc,iExec RLC,RLC,76924407,92458847.0,100896.54322177924,100132.23285510566,0.28,100105.0
Gate.io,"Artificial Intelligence (AI), Oracle, Ethereum Ecosystem, DePIN, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index",iexec-rlc,iExec RLC,RLC,76924407,92458847.0,48462.967067881684,42306.48399981429,0.23,39660.0
KuCoin,"Artificial Intelligence (AI), Oracle, Ethereum Ecosystem, DePIN, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index",iexec-rlc,iExec RLC,RLC,76924407,92458847.0,14203.06432770787,21390.1048283273,0.18,40775.0
MEXC,"Artificial Intelligence (AI), Oracle, Ethereum Ecosystem, DePIN, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index",iexec-rlc,iExec RLC,RLC,76924407,92458847.0,14334.069969079042,9736.81393334257,0.02,736118.0
Binance,"Business Services, Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Coinbase Ventures Portfolio, Proof of Stake (PoS), Index Coop Defi Index, Consensys Portfolio, Liquid Staking, Index Coop Index",rocket-pool,Rocket Pool,RPL,76768122,76768122.0,44526.56128325806,54777.43709365698,0.28,1900538.0
Bitget,"Business Services, Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Coinbase Ventures Portfolio, Proof of Stake (PoS), Index Coop Defi Index, Consensys Portfolio, Liquid Staking, Index Coop Index",rocket-pool,Rocket Pool,RPL,76768122,76768122.0,28735.471352802848,35414.59711485223,0.58,113676.0
Bybit,"Business Services, Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Coinbase Ventures Portfolio, Proof of Stake (PoS), Index Coop Defi Index, Consensys Portfolio, Liquid Staking, Index Coop Index",rocket-pool,Rocket Pool,RPL,76768122,76768122.0,5687.26903801686,15369.659138146939,0.22,227868.0
Gate.io,"Business Services, Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Coinbase Ventures Portfolio, Proof of Stake (PoS), Index Coop Defi Index, Consensys Portfolio, Liquid Staking, Index Coop Index",rocket-pool,Rocket Pool,RPL,76768122,76768122.0,21351.885297819503,26502.471138733574,0.44,48965.0
KuCoin,"Business Services, Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Coinbase Ventures Portfolio, Proof of Stake (PoS), Index Coop Defi Index, Consensys Portfolio, Liquid Staking, Index Coop Index",rocket-pool,Rocket Pool,RPL,76768122,76768122.0,2101.4706161780928,16194.006075574367,0.55,6923.36
MEXC,"Business Services, Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Coinbase Ventures Portfolio, Proof of Stake (PoS), Index Coop Defi Index, Consensys Portfolio, Liquid Staking, Index Coop Index",rocket-pool,Rocket Pool,RPL,76768122,76768122.0,7141.800418730177,10219.953171155443,0.11,1558935.0
Binance,"Artificial Intelligence (AI), Big Data, Media, BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, GMCI DePIN Index, Galaxy Digital Portfolio, GMCI Index",everipedia,IQ,IQ,75994176,75994176.0,44444.174890495146,47445.2311326765,0.03,1658195.0
Bitget,"Artificial Intelligence (AI), Big Data, Media, BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, GMCI DePIN Index, Galaxy Digital Portfolio, GMCI Index",everipedia,IQ,IQ,75994176,75994176.0,36676.603342826995,35152.36506153265,0.33,147931.0
Gate.io,"Artificial Intelligence (AI), Big Data, Media, BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, GMCI DePIN Index, Galaxy Digital Portfolio, GMCI Index",everipedia,IQ,IQ,75994176,75994176.0,11365.404655882769,16291.66796340122,0.28,1901.28
MEXC,"Artificial Intelligence (AI), Big Data, Media, BNB Chain Ecosystem, Polygon Ecosystem, Ethereum Ecosystem, GMCI DePIN Index, Galaxy Digital Portfolio, GMCI Index",everipedia,IQ,IQ,75994176,75994176.0,25661.568483095627,19182.589813007482,0.11,1064439.0
Bitget,"Internet of Things (IOT), BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, DWF Labs Portfolio",mass-vehicle-ledger,MVL,MVL,76752750,80669749.0,2304.6960470141707,849.6312649740521,0.38,130746.0
Bybit,"Internet of Things (IOT), BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, DWF Labs Portfolio",mass-vehicle-ledger,MVL,MVL,76752750,80669749.0,10633.109429271823,10599.80084082828,0.24,125895.0
Gate.io,"Internet of Things (IOT), BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, DWF Labs Portfolio",mass-vehicle-ledger,MVL,MVL,76752750,80669749.0,5289.92367543366,4861.444027824342,0.17,918869.0
MEXC,"Internet of Things (IOT), BNB Chain Ecosystem, Ethereum Ecosystem, DePIN, DWF Labs Portfolio",mass-vehicle-ledger,MVL,MVL,76752750,80669749.0,1056.8261329227057,797.6500078040979,0.56,40464.0
Binance,"Decentralized Finance (DeFi), Yield Farming, BNB Chain Ecosystem, Binance Launchpool, Lending/Borrowing Protocols, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, ZkSync Ecosystem, opBNB Ecosystem, Unichain Ecosystem",venus,Venus,XVS,76473765,136869741.0,33388.00068526597,45741.94704813354,0.22,1818056.0
Gate.io,"Decentralized Finance (DeFi), Yield Farming, BNB Chain Ecosystem, Binance Launchpool, Lending/Borrowing Protocols, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, ZkSync Ecosystem, opBNB Ecosystem, Unichain Ecosystem",venus,Venus,XVS,76473765,136869741.0,7996.124604858044,17291.661909906965,0.43,11540.0
MEXC,"Decentralized Finance (DeFi), Yield Farming, BNB Chain Ecosystem, Binance Launchpool, Lending/Borrowing Protocols, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, ZkSync Ecosystem, opBNB Ecosystem, Unichain Ecosystem",venus,Venus,XVS,76473765,136869741.0,6438.039718863715,6967.15792744283,0.2,1183745.0
KuCoin,"Exchange-based Tokens, Centralized Exchange (CEX) Token, Ethereum Ecosystem",bitmart-token,BitMart,BMX,75470763,142177971.0,68.09324973120239,1624.7362907286988,0.09,84890.0
Bitget,"Smart Contract Platform, Layer 1 (L1), Osmosis Ecosystem, XRP Ledger Ecosystem",coreum,Coreum,COREUM,75523799,75523799.0,21894.632255229735,15832.936048559939,0.34,20083.0
Gate.io,"Smart Contract Platform, Layer 1 (L1), Osmosis Ecosystem, XRP Ledger Ecosystem",coreum,Coreum,COREUM,75523799,75523799.0,17233.18415242478,17747.38802552887,0.39,180036.0
MEXC,"Smart Contract Platform, Layer 1 (L1), Osmosis Ecosystem, XRP Ledger Ecosystem",coreum,Coreum,COREUM,75523799,75523799.0,15213.874006161204,14532.411044028757,0.38,56838.0
Bybit,"Smart Contract Platform, Base Ecosystem, Gaming Blockchains",b3,B3 (Base),B3,75604001,366257083.0,49493.54435571866,64245.68558786228,0.16,2568987.0
Gate.io,"Smart Contract Platform, Base Ecosystem, Gaming Blockchains",b3,B3 (Base),B3,75604001,366257083.0,21012.793651269072,23683.006493800916,0.38,495842.0
KuCoin,"Smart Contract Platform, Base Ecosystem, Gaming Blockchains",b3,B3 (Base),B3,75604001,366257083.0,2339.500650274921,4048.0580641851534,0.08,12871.66
MEXC,"Smart Contract Platform, Base Ecosystem, Gaming Blockchains",b3,B3 (Base),B3,75604001,366257083.0,23940.655596200613,32294.892974970127,0.33,126178.0
Bitget,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Real World Assets (RWA), DWF Labs Portfolio, Stellar Ecosystem",velo,Velo,VELO,76258569,247643020.0,29366.270305979015,35692.626614531524,0.1,2081286.0
Bybit,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Real World Assets (RWA), DWF Labs Portfolio, Stellar Ecosystem",velo,Velo,VELO,76258569,247643020.0,54262.920476730884,22473.39622281837,0.08,943726.0
Gate.io,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Real World Assets (RWA), DWF Labs Portfolio, Stellar Ecosystem",velo,Velo,VELO,76258569,247643020.0,17603.030285041805,30614.655511416455,0.06,9010697.0
KuCoin,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Real World Assets (RWA), DWF Labs Portfolio, Stellar Ecosystem",velo,Velo,VELO,76258569,247643020.0,25228.24176629875,60488.90694217753,0.12,1756975.0
MEXC,"Decentralized Finance (DeFi), BNB Chain Ecosystem, Real World Assets (RWA), DWF Labs Portfolio, Stellar Ecosystem",velo,Velo,VELO,76258569,247643020.0,14751.94281149967,7975.1428718718535,0.07,697128.0
Binance,"Smart Contract Platform, Proof of Stake (PoS), Sequoia Capital Portfolio",iostoken,IOST,IOST,75580320,75580320.0,28714.17033617352,54655.47560411701,0.06,1326786.0
Bitget,"Smart Contract Platform, Proof of Stake (PoS), Sequoia Capital Portfolio",iostoken,IOST,IOST,75580320,75580320.0,29014.006644650482,55041.35986258735,0.15,342122.0
Gate.io,"Smart Contract Platform, Proof of Stake (PoS), Sequoia Capital Portfolio",iostoken,IOST,IOST,75580320,75580320.0,15969.505666291834,32710.580706204426,0.22,121151.0
KuCoin,"Smart Contract Platform, Proof of Stake (PoS), Sequoia Capital Portfolio",iostoken,IOST,IOST,75580320,75580320.0,11188.523390947334,6305.728643517856,0.22,59086.0
MEXC,"Smart Contract Platform, Proof of Stake (PoS), Sequoia Capital Portfolio",iostoken,IOST,IOST,75580320,75580320.0,18054.538823555697,17445.64271983443,0.09,893300.0
Binance,"NFT, Meme, Arbitrum Ecosystem, Ethereum Ecosystem, Anime-Themed, Binance HODLer Airdrops, Airdropped Tokens by NFT Projects",anime,Animecoin,ANIME,75490823,136299353.0,101739.1592633014,146265.1935573001,0.07,12552784.0
Bitget,"NFT, Meme, Arbitrum Ecosystem, Ethereum Ecosystem, Anime-Themed, Binance HODLer Airdrops, Airdropped Tokens by NFT Projects",anime,Animecoin,ANIME,75490823,136299353.0,43409.02977619847,73148.32298965161,0.73,568159.0
Bybit,"NFT, Meme, Arbitrum Ecosystem, Ethereum Ecosystem, Anime-Themed, Binance HODLer Airdrops, Airdropped Tokens by NFT Projects",anime,Animecoin,ANIME,75490823,136299353.0,66786.8439938406,70215.87582364821,0.15,2765061.0
Gate.io,"NFT, Meme, Arbitrum Ecosystem, Ethereum Ecosystem, Anime-Themed, Binance HODLer Airdrops, Airdropped Tokens by NFT Projects",anime,Animecoin,ANIME,75490823,136299353.0,30874.412240304973,48365.783399194435,0.15,6925183.0
KuCoin,"NFT, Meme, Arbitrum Ecosystem, Ethereum Ecosystem, Anime-Themed, Binance HODLer Airdrops, Airdropped Tokens by NFT Projects",anime,Animecoin,ANIME,75490823,136299353.0,21663.370384858674,33006.83205787455,0.14,996516.0
