Exchange,Category,Token CEX,Token Name,Ticker,Market Cap Today,FDV Today,Pair,Price,Depth +2%,Depth -2%,Bid Ask Spread Percentage,24H Volume (USD) on USDT
Gate.io,"Decentralized Finance (DeFi), DaoMaker Launchpad, Ethereum Ecosystem, Real World Assets (RWA), Sequoia Capital Portfolio, Made in USA",clearpool,Clearpool,CPOOL,80338789,105716450.0,CPOOL/USDT,0.1069,11196.136835825373,11463.90449321342,0.56,2185461.0
KuCoin,"Decentralized Finance (DeFi), DaoMaker Launchpad, Ethereum Ecosystem, Real World Assets (RWA), Sequoia Capital Portfolio, Made in USA",clearpool,Clearpool,CPOOL,80338789,105716450.0,CPOOL/USDT,0.10695,14095.776507654155,8413.518801668402,0.4,443018.0
MEXC,"Decentralized Finance (DeFi), DaoMaker Launchpad, Ethereum Ecosystem, Real World Assets (RWA), Sequoia Capital Portfolio, Made in USA",clearpool,Clearpool,CPOOL,80338789,105716450.0,CPOOL/USDT,0.1066,9136.457503150012,12635.026120404023,0.28,435643.0
Gate.io,"Exchange-based Tokens, NFT, BNB Chain Ecosystem, Ethereum Ecosystem",swftcoin,SWFTCOIN,SWFTC,80545646,80545646.0,SWFTC/USDT,0.008061,85201.68064118372,222830.71794915112,0.61,125555.0
KuCoin,"Exchange-based Tokens, NFT, BNB Chain Ecosystem, Ethereum Ecosystem",swftcoin,SWFTCOIN,SWFTC,80545646,80545646.0,SWFTC/USDT,0.0079611,1812.3596037528318,5713.417027958327,0.89,107680.0
MEXC,"Exchange-based Tokens, NFT, BNB Chain Ecosystem, Ethereum Ecosystem",swftcoin,SWFTCOIN,SWFTC,80545646,80545646.0,SWFTC/USDT,0.008044,2268.710400571964,447.40613775517596,0.27,96399.0
Binance,"Smart Contract Platform, Cross-chain Communication, Pantera Capital Portfolio",icon,ICON,ICX,80549687,81494435.0,ICX/USDT,0.0755,31266.511820704465,58698.01719333096,0.13,1458868.0
Bitget,"Smart Contract Platform, Cross-chain Communication, Pantera Capital Portfolio",icon,ICON,ICX,80549687,81494435.0,ICX/USDT,0.0758,56175.17373556953,41344.17943519184,0.52,177504.0
Bybit,"Smart Contract Platform, Cross-chain Communication, Pantera Capital Portfolio",icon,ICON,ICX,80549687,81494435.0,ICX/USDT,0.07572,12331.822580181719,12074.563196338042,0.09,435097.0
Gate.io,"Smart Contract Platform, Cross-chain Communication, Pantera Capital Portfolio",icon,ICON,ICX,80549687,81494435.0,ICX/USDT,0.07601,22487.056827582823,33527.23294071402,0.12,19026.86
KuCoin,"Smart Contract Platform, Cross-chain Communication, Pantera Capital Portfolio",icon,ICON,ICX,80549687,81494435.0,ICX/USDT,0.0758,871.7476868789217,1916.878062667963,0.13,32273.0
Binance,"Stablecoins, USD Stablecoin, Solana Ecosystem, Ethereum Ecosystem, Multicoin Capital Portfolio, Fiat-backed Stablecoin",paxos-standard,Pax Dollar,USDP,79451658,79451658.0,USDP/USDT,1.0006,1751958.4969726945,777497.5788046992,0.02,327595.0
Gate.io,"Stablecoins, USD Stablecoin, Solana Ecosystem, Ethereum Ecosystem, Multicoin Capital Portfolio, Fiat-backed Stablecoin",paxos-standard,Pax Dollar,USDP,79451658,79451658.0,USDP/USDT,1.0007,1016735.8657765494,891398.8979220618,0.02,77.9
KuCoin,"Stablecoins, USD Stablecoin, Solana Ecosystem, Ethereum Ecosystem, Multicoin Capital Portfolio, Fiat-backed Stablecoin",paxos-standard,Pax Dollar,USDP,79451658,79451658.0,USDP/USDT,1.02,0.0,0.0,4.74,7716.22
MEXC,"Stablecoins, USD Stablecoin, Solana Ecosystem, Ethereum Ecosystem, Multicoin Capital Portfolio, Fiat-backed Stablecoin",paxos-standard,Pax Dollar,USDP,79451658,79451658.0,USDP/USDT,1.0007,1698137.6865600985,166128.3332948673,0.02,5891.94
Bitget,"Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, DWF Labs Portfolio, Layer 3 (L3), Outlier Ventures Portfolio",orbs,Orbs,ORBS,79370807,173395007.0,ORBS/USDT,0.01729,21081.486562094473,30469.03878205032,0.4,68098.0
Gate.io,"Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, DWF Labs Portfolio, Layer 3 (L3), Outlier Ventures Portfolio",orbs,Orbs,ORBS,79370807,173395007.0,ORBS/USDT,0.01728,18378.45342577928,19211.461210155776,0.12,286778.0
KuCoin,"Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), BNB Chain Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, DWF Labs Portfolio, Layer 3 (L3), Outlier Ventures Portfolio",orbs,Orbs,ORBS,79370807,173395007.0,ORBS/USDT,0.01729,8399.31746815539,5891.955874270547,0.12,50265.0
Bitget,"NFT, BNB Chain Ecosystem, Solana Ecosystem, Meme, Ethereum Ecosystem, Base Ecosystem, Hybrid Token Standards, Wojak-Themed",non-playable-coin,Non-Playable Coin,NPC,79673448,79673448.0,NPC/USDT,0.01,8520.308416914158,7291.825490842432,0.61,145885.0
Gate.io,"NFT, BNB Chain Ecosystem, Solana Ecosystem, Meme, Ethereum Ecosystem, Base Ecosystem, Hybrid Token Standards, Wojak-Themed",non-playable-coin,Non-Playable Coin,NPC,79673448,79673448.0,NPC/USDT,0.009939,6976.700776904306,10838.30510620312,1.16,1330938.0
KuCoin,"NFT, BNB Chain Ecosystem, Solana Ecosystem, Meme, Ethereum Ecosystem, Base Ecosystem, Hybrid Token Standards, Wojak-Themed",non-playable-coin,Non-Playable Coin,NPC,79673448,79673448.0,NPC/USDT,0.00997,14329.24178798253,10812.666549768279,0.4,566663.0
MEXC,"NFT, BNB Chain Ecosystem, Solana Ecosystem, Meme, Ethereum Ecosystem, Base Ecosystem, Hybrid Token Standards, Wojak-Themed",non-playable-coin,Non-Playable Coin,NPC,79673448,79673448.0,NPC/USDT,0.009875,6913.787092464082,19539.705583609146,0.04,1218158.0
Binance,"Gaming (GameFi), NFT, Metaverse, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, RPG, Gaming Governance Token, Adventure Games, Energi Ecosystem, Delphi Ventures Portfolio",illuvium,Illuvium,ILV,80080739,102443768.0,ILV/USDT,10.53,37164.68942717257,33462.81836362118,0.09,2455191.0
Bitget,"Gaming (GameFi), NFT, Metaverse, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, RPG, Gaming Governance Token, Adventure Games, Energi Ecosystem, Delphi Ventures Portfolio",illuvium,Illuvium,ILV,80080739,102443768.0,ILV/USDT,10.7,39251.52444336444,33277.903823204186,0.56,61794.0
Gate.io,"Gaming (GameFi), NFT, Metaverse, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, RPG, Gaming Governance Token, Adventure Games, Energi Ecosystem, Delphi Ventures Portfolio",illuvium,Illuvium,ILV,80080739,102443768.0,ILV/USDT,10.64,15165.564014440526,18182.691538183914,0.19,122257.0
KuCoin,"Gaming (GameFi), NFT, Metaverse, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, RPG, Gaming Governance Token, Adventure Games, Energi Ecosystem, Delphi Ventures Portfolio",illuvium,Illuvium,ILV,80080739,102443768.0,ILV/USDT,10.653,3488.9026319453283,3963.586057747613,0.1,329703.0
MEXC,"Gaming (GameFi), NFT, Metaverse, Play To Earn, Ethereum Ecosystem, Animoca Brands Portfolio, RPG, Gaming Governance Token, Adventure Games, Energi Ecosystem, Delphi Ventures Portfolio",illuvium,Illuvium,ILV,80080739,102443768.0,ILV/USDT,10.65,69950.31535954983,47021.93962387245,0.19,974657.0
Binance,"Music, NFT, Ethereum Ecosystem, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, Pantera Capital Portfolio, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio",audius,Audius,AUDIO,79582415,79582415.0,AUDIO/USDT,0.0607,31546.07722431643,34654.02125945618,0.17,2081419.0
Bitget,"Music, NFT, Ethereum Ecosystem, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, Pantera Capital Portfolio, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio",audius,Audius,AUDIO,79582415,79582415.0,AUDIO/USDT,0.0604,35567.8167421005,51480.89694371346,0.98,90359.0
Gate.io,"Music, NFT, Ethereum Ecosystem, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, Pantera Capital Portfolio, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio",audius,Audius,AUDIO,79582415,79582415.0,AUDIO/USDT,0.05958,11816.445021990607,18096.716178791594,0.54,119036.0
KuCoin,"Music, NFT, Ethereum Ecosystem, Coinbase Ventures Portfolio, Multicoin Capital Portfolio, Pantera Capital Portfolio, Energi Ecosystem, YZi Labs (Prev. Binance Labs) Portfolio",audius,Audius,AUDIO,79582415,79582415.0,AUDIO/USDT,0.0605,4678.597126983181,8120.102091886693,0.33,205231.0
Bitget,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), BNB Chain Ecosystem, Wallets, XRP Ledger Ecosystem",solo-coin,Sologenic,SOLO,78613634,78613634.0,SOLO/USDT,0.19846,26666.1139312175,21578.364801717922,0.24,117747.0
Bybit,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), BNB Chain Ecosystem, Wallets, XRP Ledger Ecosystem",solo-coin,Sologenic,SOLO,78613634,78613634.0,SOLO/USDT,0.19818,12407.836591124402,11118.998402567322,0.28,424646.0
Gate.io,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), BNB Chain Ecosystem, Wallets, XRP Ledger Ecosystem",solo-coin,Sologenic,SOLO,78613634,78613634.0,SOLO/USDT,0.19851,6205.5056031243475,10009.594366545369,0.12,700169.0
MEXC,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), BNB Chain Ecosystem, Wallets, XRP Ledger Ecosystem",solo-coin,Sologenic,SOLO,78613634,78613634.0,SOLO/USDT,0.19873,9196.593788916633,7978.348467842294,0.34,240435.0
Bybit,"Artificial Intelligence (AI), BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, AI Agents, Alameda Research Portfolio",delysium,Delysium,AGI,77985565,146649953.0,AGI/USDT,0.04884,26193.06480390105,28557.43623780548,0.1,1588458.0
Gate.io,"Artificial Intelligence (AI), BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, AI Agents, Alameda Research Portfolio",delysium,Delysium,AGI,77985565,146649953.0,AGI/USDT,0.04881,31917.205006514272,31173.05332008876,0.14,4872041.0
KuCoin,"Artificial Intelligence (AI), BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, AI Agents, Alameda Research Portfolio",delysium,Delysium,AGI,77985565,146649953.0,KAGI/USDT,0.04848,1772.2611786720936,3640.961057770345,0.39,42364.0
MEXC,"Artificial Intelligence (AI), BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, AI Agents, Alameda Research Portfolio",delysium,Delysium,AGI,77985565,146649953.0,AGI/USDT,0.04889,16934.87863244541,15120.490018896926,0.06,1385996.0
Binance,"Software as a service, Ethereum Ecosystem, Energi Ecosystem",status,Status,SNT,78119303,134223934.0,SNT/USDT,0.01973,23248.6214787238,30394.75734362105,0.05,1549415.0
Bitget,"Software as a service, Ethereum Ecosystem, Energi Ecosystem",status,Status,SNT,78119303,134223934.0,SNT/USDT,0.01963,28982.88707732777,36279.31166789405,0.2,186017.0
Gate.io,"Software as a service, Ethereum Ecosystem, Energi Ecosystem",status,Status,SNT,78119303,134223934.0,SNT/USDT,0.01962,11386.09049502816,16577.626672773997,0.25,2784416.0
MEXC,"Software as a service, Ethereum Ecosystem, Energi Ecosystem",status,Status,SNT,78119303,134223934.0,SNT/USDT,0.01939,3247.9550224096656,12981.272710688134,1.79,960717.0
Bitget,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), DePIN, Outlier Ventures Portfolio",peaq-2,peaq,PEAQ,76944225,436513446.0,PEAQ/USDT,0.1025,55569.42660325494,38658.57614869445,0.19,4033533.0
Gate.io,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), DePIN, Outlier Ventures Portfolio",peaq-2,peaq,PEAQ,76944225,436513446.0,PEAQ/USDT,0.10232,43636.83546825499,29096.604247431027,0.15,2651642.0
KuCoin,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), DePIN, Outlier Ventures Portfolio",peaq-2,peaq,PEAQ,76944225,436513446.0,PEAQ/USDT,0.1024,40008.44705078533,31808.423827929233,0.19,897467.0
MEXC,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), DePIN, Outlier Ventures Portfolio",peaq-2,peaq,PEAQ,76944225,436513446.0,PEAQ/USDT,0.10286,7977.8620046183905,10581.994556442185,0.21,302729.0
Binance,"Decentralized Finance (DeFi), Yield Farming, Avalanche Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Stablecoin Protocol",spell-token,Spell,SPELL,76401458,93946646.0,SPELL/USDT,0.0004804,33652.20013999977,32814.26366067751,0.04,1614603.0
Bitget,"Decentralized Finance (DeFi), Yield Farming, Avalanche Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Stablecoin Protocol",spell-token,Spell,SPELL,76401458,93946646.0,SPELL/USDT,0.0004786,35654.40547092988,36532.976836555536,0.17,495251.0
Bybit,"Decentralized Finance (DeFi), Yield Farming, Avalanche Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Stablecoin Protocol",spell-token,Spell,SPELL,76401458,93946646.0,SPELL/USDT,0.0004793,6185.605128564375,9922.787973286631,0.1,101341.0
Gate.io,"Decentralized Finance (DeFi), Yield Farming, Avalanche Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Stablecoin Protocol",spell-token,Spell,SPELL,76401458,93946646.0,SPELL/USDT,0.00048,246994.8097276334,338700.89319913345,0.08,213115.0
MEXC,"Decentralized Finance (DeFi), Yield Farming, Avalanche Ecosystem, Fantom Ecosystem, Arbitrum Ecosystem, Olympus Pro Ecosystem, Ethereum Ecosystem, Stablecoin Protocol",spell-token,Spell,SPELL,76401458,93946646.0,SPELL/USDT,0.0004785,13579.742906596592,6432.651122233395,0.15,24534726.0
Bybit,BNB Chain Ecosystem,diamond-launch,Diamond Launch,DLC,75893416,131941956.0,DLC/USDT,0.1314,2996.9695613838735,2393.024167297722,0.3,780181.0
Gate.io,BNB Chain Ecosystem,diamond-launch,Diamond Launch,DLC,75893416,131941956.0,DLC/USDT,0.1315,860.1297505143306,916.2906798952065,0.67,112621.0
Binance,"Smart Contract Platform, Decentralized Finance (DeFi), Binance Launchpool, Derivatives, Perpetuals, Ethereum Ecosystem, Layer 2 (L2), DragonFly Capital Portfolio, Pantera Capital Portfolio",aevo-exchange,Aevo,AEVO,75768613,83891279.0,AEVO/USDT,0.0844,59556.006903585505,157450.78464085673,0.12,7943142.0
Bitget,"Smart Contract Platform, Decentralized Finance (DeFi), Binance Launchpool, Derivatives, Perpetuals, Ethereum Ecosystem, Layer 2 (L2), DragonFly Capital Portfolio, Pantera Capital Portfolio",aevo-exchange,Aevo,AEVO,75768613,83891279.0,AEVO/USDT,0.0829,69204.62088264698,170281.0790158871,0.36,117011.0
Bybit,"Smart Contract Platform, Decentralized Finance (DeFi), Binance Launchpool, Derivatives, Perpetuals, Ethereum Ecosystem, Layer 2 (L2), DragonFly Capital Portfolio, Pantera Capital Portfolio",aevo-exchange,Aevo,AEVO,75768613,83891279.0,AEVO/USDT,0.0841,41743.97848509167,47740.74509542117,0.12,4696669.0
Gate.io,"Smart Contract Platform, Decentralized Finance (DeFi), Binance Launchpool, Derivatives, Perpetuals, Ethereum Ecosystem, Layer 2 (L2), DragonFly Capital Portfolio, Pantera Capital Portfolio",aevo-exchange,Aevo,AEVO,75768613,83891279.0,AEVO/USDT,0.0841,176047.33685240205,186506.7519389368,0.12,8578391.0
KuCoin,"Smart Contract Platform, Decentralized Finance (DeFi), Binance Launchpool, Derivatives, Perpetuals, Ethereum Ecosystem, Layer 2 (L2), DragonFly Capital Portfolio, Pantera Capital Portfolio",aevo-exchange,Aevo,AEVO,75768613,83891279.0,AEVO/USDT,0.084,4051.4719782705374,20360.262328353358,1.18,518594.0
MEXC,"Smart Contract Platform, Decentralized Finance (DeFi), Binance Launchpool, Derivatives, Perpetuals, Ethereum Ecosystem, Layer 2 (L2), DragonFly Capital Portfolio, Pantera Capital Portfolio",aevo-exchange,Aevo,AEVO,75768613,83891279.0,AEVO/USDT,0.08407,102155.92149953767,200409.40795475297,0.23,3822362.0
Binance,"Artificial Intelligence (AI), Oracle, Ethereum Ecosystem, DePIN, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index",iexec-rlc,iExec RLC,RLC,75623813,90895605.0,RLC/USDT,1.048,43676.255076647736,40506.74796510902,0.1,1065598.0
Bitget,"Artificial Intelligence (AI), Oracle, Ethereum Ecosystem, DePIN, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index",iexec-rlc,iExec RLC,RLC,75623813,90895605.0,RLC/USDT,1.046,65670.2092222496,44561.80345865087,0.38,71513.0
Gate.io,"Artificial Intelligence (AI), Oracle, Ethereum Ecosystem, DePIN, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index",iexec-rlc,iExec RLC,RLC,75623813,90895605.0,RLC/USDT,1.0404,19846.313856326706,18349.95136357455,0.33,51471.0
KuCoin,"Artificial Intelligence (AI), Oracle, Ethereum Ecosystem, DePIN, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index",iexec-rlc,iExec RLC,RLC,75623813,90895605.0,RLC/USDT,1.0436,8750.82530911312,10032.581174517847,0.25,43866.0
MEXC,"Artificial Intelligence (AI), Oracle, Ethereum Ecosystem, DePIN, Energi Ecosystem, Sora Ecosystem, GMCI DePIN Index, GMCI Index",iexec-rlc,iExec RLC,RLC,75623813,90895605.0,RLC/USDT,1.0441,10435.59253745078,13972.41811885531,0.06,687303.0
Binance,"Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent, Boba Network Ecosystem, Blockchain Capital Portfolio, Made in USA",across-protocol,Across Protocol,ACX,75442544,185044733.0,ACX/USDT,0.1851,90783.13964788681,68499.40806064387,0.11,2415895.0
Bitget,"Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent, Boba Network Ecosystem, Blockchain Capital Portfolio, Made in USA",across-protocol,Across Protocol,ACX,75442544,185044733.0,ACX/USDT,0.1848,13784.762985574896,6660.116723700432,0.32,140598.0
Gate.io,"Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent, Boba Network Ecosystem, Blockchain Capital Portfolio, Made in USA",across-protocol,Across Protocol,ACX,75442544,185044733.0,ACX/USDT,0.1845,56812.94137623084,55963.975669125604,0.05,5422000.0
KuCoin,"Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent, Boba Network Ecosystem, Blockchain Capital Portfolio, Made in USA",across-protocol,Across Protocol,ACX,75442544,185044733.0,ACX/USDT,0.1842,13127.061401355819,21024.848168424884,0.59,127490.0
MEXC,"Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Bridge Governance Tokens, Cross-chain Communication, Intent, Boba Network Ecosystem, Blockchain Capital Portfolio, Made in USA",across-protocol,Across Protocol,ACX,75442544,185044733.0,ACX/USDT,0.18188,73079.9499608468,52179.11957215392,0.14,1347904.0
Binance,"Business Services, Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Coinbase Ventures Portfolio, Proof of Stake (PoS), Index Coop Defi Index, Consensys Portfolio, Liquid Staking, Index Coop Index",rocket-pool,Rocket Pool,RPL,75231675,75231675.0,RPL/USDT,3.56,37500.8315369655,46463.57004979439,0.28,2546270.0
Bitget,"Business Services, Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Coinbase Ventures Portfolio, Proof of Stake (PoS), Index Coop Defi Index, Consensys Portfolio, Liquid Staking, Index Coop Index",rocket-pool,Rocket Pool,RPL,75231675,75231675.0,RPL/USDT,3.543,27204.427705370425,34113.18549494073,0.31,144474.0
Bybit,"Business Services, Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Coinbase Ventures Portfolio, Proof of Stake (PoS), Index Coop Defi Index, Consensys Portfolio, Liquid Staking, Index Coop Index",rocket-pool,Rocket Pool,RPL,75231675,75231675.0,RPL/USDT,3.583,6929.605778476934,15030.130657113525,0.28,584231.0
Gate.io,"Business Services, Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Coinbase Ventures Portfolio, Proof of Stake (PoS), Index Coop Defi Index, Consensys Portfolio, Liquid Staking, Index Coop Index",rocket-pool,Rocket Pool,RPL,75231675,75231675.0,RPL/USDT,3.569,21912.12762927627,18827.441884524473,0.45,81185.0
KuCoin,"Business Services, Infrastructure, Smart Contract Platform, Decentralized Finance (DeFi), Polygon Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Liquid Staking Governance Tokens, Coinbase Ventures Portfolio, Proof of Stake (PoS), Index Coop Defi Index, Consensys Portfolio, Liquid Staking, Index Coop Index",rocket-pool,Rocket Pool,RPL,75231675,75231675.0,RPL/USDT,3.56,1964.8245501870085,16613.382140282854,0.84,23438.0
